user_id,num_unique_apps,num_sessions,avg_session_duration,total_usage_minutes,most_frequent_time,morning_ratio,afternoon_ratio,evening_ratio,night_ratio,most_frequent_app_category,browser_search_ratio,social_media_ratio,email_ratio,entertainment_ratio,navigation_transport_ratio,productivity_ratio,other_ratio,total_events,events_per_session,app_diversity,events_per_minute,kmeans_cluster,dbscan_cluster,agg_cluster
87,23,167,4.160457516339869,636.55,Evening,0.002273522210563134,0.17873382301504023,0.4956278419027632,0.32336481287163343,Social Media,0.2514865337530605,0.385099685204617,0.051766351871283665,0.006995452955578874,0.0003497726477789437,0.002448408534452606,0.3018537950332284,5718,34.23952095808383,2.0802629526411103,8.982797894902207,1,-1,0
88,5,4,15.258333333333331,61.033333333333324,Night,0.0,0.0,0.0,1.0,Social Media,0.008888888888888889,0.6133333333333333,0.0,0.0,0.0,0.0,0.37777777777777777,225,56.25,0.9393134707029365,3.686510103768433,1,-1,0
89,7,21,3.182407407407407,57.283333333333324,Evening,0.3699421965317919,0.15606936416184972,0.3815028901734104,0.09248554913294797,Browser/Search,0.6820809248554913,0.0,0.0,0.1791907514450867,0.023121387283236993,0.0,0.11560693641618497,173,8.238095238095237,1.592062737176877,3.02007564736689,1,-1,0
90,20,40,4.702083333333333,150.46666666666667,Evening,0.3272450532724505,0.2465753424657534,0.3744292237442922,0.0517503805175038,Other,0.0319634703196347,0.1111111111111111,0.0258751902587519,0.106544901065449,0.0060882800608828,0.0,0.7184170471841704,657,16.425,2.112555361537152,4.366415595923793,1,-1,0
91,26,371,5.83987758945386,2067.3166666666666,Night,0.27944518911358474,0.10076344775336558,0.15502068885133166,0.46477067428171803,Other,0.11276880937117548,0.39705111020455736,0.0359578063989743,0.010490121801969812,0.0008158983623754298,0.002680808904947841,0.44023544495599976,17159,46.25067385444744,1.767784535318633,8.30013141028225,1,-1,0
92,18,61,3.568361581920904,210.53333333333333,Evening,0.03730321697467488,0.16837782340862423,0.5530458590006845,0.24127310061601642,Other,0.14818617385352498,0.243668720054757,0.121492128678987,0.0,0.015400410677618069,0.004106776180698152,0.4671457905544148,2922,47.90163934426229,2.302550350988095,13.879037365421153,1,-1,0
93,22,121,3.64297520661157,440.79999999999995,Morning,0.35952549934097133,0.15218493359018553,0.23917672107877927,0.24911284599006386,Browser/Search,0.3486768731623238,0.1226807259454527,0.08192233600324444,0.08496400689445402,0.02048058400081111,0.028388928317955996,0.3128865456757579,9863,81.51239669421487,2.526896599029227,22.375226860254084,1,-1,0
94,20,88,4.827058823529413,410.30000000000007,Afternoon,0.029765013054830286,0.3566579634464752,0.26135770234986944,0.3522193211488251,Other,0.3007832898172324,0.19947780678851174,0.07284595300261097,0.013577023498694517,0.016449086161879897,0.0,0.3968668407310705,3830,43.52272727272727,2.426192650073359,9.334633195223006,1,-1,0
95,3,7,1.461111111111111,8.766666666666666,Morning,0.4523809523809524,0.16666666666666666,0.0,0.38095238095238093,Other,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,84,12.0,0.9597916048265442,9.581749049429659,1,-1,0
96,10,87,2.611255411255411,201.06666666666663,Night,0.12554744525547445,0.059854014598540145,0.3182481751824818,0.49635036496350365,Social Media,0.10510948905109489,0.47737226277372263,0.0,0.008759124087591242,0.0,0.0,0.40875912408759124,685,7.873563218390805,1.8357247555072018,3.406830238726791,1,-1,0
97,8,28,1.6249999999999998,45.49999999999999,Afternoon,0.4006514657980456,0.5993485342019544,0.0,0.0,Browser/Search,0.9055374592833876,0.0,0.03908794788273615,0.0,0.003257328990228013,0.0,0.05211726384364821,307,10.964285714285714,1.43431498167221,6.747252747252748,1,-1,0
98,5,14,0.8984848484848484,9.883333333333333,Afternoon,0.0,0.45,0.4,0.15,Social Media,0.1,0.45,0.15,0.1,0.0,0.0,0.2,40,2.857142857142857,1.4263010616165084,4.0472175379426645,1,-1,0
99,18,197,5.58561507936508,938.3833333333333,Afternoon,0.025281991443018282,0.38934266822248154,0.35939323220536756,0.22598210812913264,Other,0.31116297160637885,0.0,0.161415791520809,0.004278490859587709,0.004667444574095682,0.0,0.5184753014391288,2571,13.050761421319796,1.8674420663500455,2.7398184821412714,1,-1,0
100,6,8,1.48125,11.85,Evening,0.0,0.06896551724137931,0.903448275862069,0.027586206896551724,Other,0.12413793103448276,0.0,0.034482758620689655,0.0,0.0,0.0,0.8413793103448276,145,18.125,1.48410802557221,12.236286919831224,1,-1,0
101,10,19,3.524561403508772,66.96666666666667,Evening,0.03036876355748373,0.11713665943600868,0.527114967462039,0.32537960954446854,Other,0.10412147505422993,0.24295010845986983,0.0,0.1561822125813449,0.004338394793926247,0.0,0.4924078091106291,461,24.263157894736842,1.960921370650773,6.8840219014435045,1,-1,0
102,21,307,5.211494252873564,1511.3333333333335,Afternoon,0.07983658183675206,0.3283683717763214,0.2914290577921525,0.30036598859477404,Social Media,0.33509234828496043,0.36113711805260024,0.10281726104349306,0.0017873861605243,0.0013618180270661333,0.0062984083751808665,0.191505660056175,11749,38.270358306188925,2.018771425925461,7.7739303043670045,1,-1,0
103,10,41,5.857407407407408,210.86666666666667,Evening,0.13240418118466898,0.1803135888501742,0.40853658536585363,0.2787456445993031,Other,0.023519163763066203,0.32926829268292684,0.0,0.024390243902439025,0.0,0.0,0.622822299651568,1148,28.0,1.8266733711186063,5.444198545684476,1,-1,0
104,19,460,4.336851851851852,1951.5833333333335,Night,0.09312826301679131,0.3074643713842246,0.26198203283006444,0.3374253327689196,Browser/Search,0.5232585485160622,0.08428578147782324,0.054559992474483794,0.026339306711819763,0.007666619632190396,0.017873100983020553,0.2860166502046,21261,46.219565217391306,2.2239891704988595,10.894231179811264,1,-1,0
105,18,46,8.626811594202898,396.8333333333333,Night,0.049773755656108594,0.19004524886877827,0.3167420814479638,0.4434389140271493,Other,0.29751131221719457,0.1504524886877828,0.08144796380090498,0.011312217194570135,0.016968325791855202,0.004524886877828055,0.43778280542986425,1768,38.43478260869565,1.851956606134011,4.4552708945821085,1,-1,0
106,14,50,7.452333333333335,372.61666666666673,Night,0.0491307634164777,0.11526832955404384,0.35147392290249435,0.48412698412698413,Browser/Search,0.43972033257747545,0.0,0.07161753590325019,0.03854875283446712,0.04365079365079365,0.0003779289493575208,0.4060846560846561,5292,105.84,2.190033991285082,14.20226327324775,1,-1,0
107,20,306,4.202083333333334,1176.5833333333335,Night,0.07598499061913697,0.16674484052532834,0.33724202626641653,0.4200281425891182,Browser/Search,0.3027673545966229,0.25,0.04221388367729831,0.08818011257035648,0.0021106941838649157,0.019699812382739212,0.2950281425891182,4264,13.934640522875817,2.3373033618484804,3.6240526949500667,1,-1,0
108,18,178,7.643371212121212,1345.2333333333333,Night,0.05274427685234751,0.23752243599836256,0.3088138048304311,0.4009194823188588,Other,0.06272632805365747,0.18758069087130397,0.02805680637339799,0.0021412601946027648,0.003558270617501653,0.005573574330068961,0.7103630695594672,31757,178.41011235955057,1.6851301796303415,23.60705701613103,0,-1,0
109,12,151,3.1289855072463766,431.79999999999995,Afternoon,0.02338709677419355,0.5112903225806451,0.19112903225806452,0.27419354838709675,Other,0.3943548387096774,0.0,0.1,0.03467741935483871,0.012096774193548387,0.0,0.4588709677419355,1240,8.211920529801324,2.0724388726214107,2.8716998610467814,1,-1,0
110,6,68,0.9910052910052909,62.43333333333332,Afternoon,0.0984251968503937,0.48031496062992124,0.31299212598425197,0.10826771653543307,Browser/Search,0.6850393700787402,0.0,0.04133858267716536,0.0,0.0,0.0,0.2736220472440945,508,7.470588235294118,1.1792483942256138,8.136679124399361,1,-1,0
111,15,50,6.645333333333333,332.26666666666665,Night,0.03691476590636254,0.21758703481392558,0.24579831932773108,0.4996998799519808,Social Media,0.40366146458583435,0.49489795918367346,0.019807923169267706,0.007202881152460984,0.0027010804321728693,0.005402160864345739,0.0663265306122449,3332,66.64,1.4965607328282258,10.02808988764045,1,-1,0
112,30,1318,8.571528306676822,11254.416666666666,Night,0.22092003451544,0.19269234577680958,0.23929526261440312,0.3470923570933473,Other,0.10606424964282178,0.1981101382032167,0.021833844935142094,0.003274723098468024,0.008296436705190048,0.0019662484262939752,0.6604543589888674,141386,107.2731411229135,2.360175546960307,12.562712416606814,0,-1,1
113,7,9,4.726666666666667,23.633333333333333,Afternoon,0.0,0.7964071856287425,0.11377245508982035,0.08982035928143713,Browser/Search,0.7904191616766467,0.0,0.005988023952095809,0.0,0.0,0.0,0.20359281437125748,167,18.555555555555557,1.4422591027922607,7.066290550070522,1,-1,0
114,17,214,3.002368421052632,570.45,Night,0.12849162011173185,0.31553072625698325,0.1275977653631285,0.42837988826815643,Social Media,0.09653631284916202,0.5687150837988827,0.08849162011173184,0.17318435754189945,0.0015642458100558658,0.0,0.07150837988826815,4475,20.911214953271028,1.5505941793700828,7.844684021386624,1,-1,0
115,29,1040,6.485595238095238,6355.883333333333,Evening,0.10840861709520501,0.24299281908732917,0.32954529970431534,0.3190532641131505,Other,0.05032089277684667,0.3539495019689599,0.11647522108217853,0.002493561705432694,0.0034065050620665223,0.03846625516085517,0.4348880622436605,73389,70.56634615384615,2.3609175029806826,11.54662478071498,0,-1,1
116,24,1005,9.130675359411567,9103.283333333333,Evening,0.10707542641364523,0.311984383500272,0.31219559025888827,0.26874459982719445,Social Media,0.04646548689558066,0.6950366411725175,0.00010240327690486095,0.003475311209958719,0.003507312233991488,0.009126692054145734,0.24228615315690102,156245,155.46766169154228,1.7173100375355554,17.163587496818913,0,-1,1
117,5,21,3.4114035087719303,64.81666666666668,Night,0.192,0.0,0.108,0.7,Social Media,0.148,0.628,0.0,0.0,0.0,0.0,0.224,250,11.904761904761905,1.1744594066514131,3.857032656209822,1,-1,0
118,17,26,10.298076923076923,267.75,Night,0.0,0.009696969696969697,0.2812121212121212,0.7090909090909091,Social Media,0.16727272727272727,0.52,0.02909090909090909,0.02909090909090909,0.0,0.0,0.2545454545454545,825,31.73076923076923,2.0523298099975613,3.081232492997199,1,-1,0
119,26,647,4.6901515151515145,2889.133333333333,Morning,0.44682462403981393,0.22968733095315375,0.196797576544412,0.12669046846262036,Social Media,0.07129719787947636,0.5350535540408958,0.010440333225143351,0.04159904792816185,0.01871686681813264,0.0037866493562696093,0.3191063507519204,18486,28.571870170015455,2.177286026457706,6.398458591965295,1,-1,0
120,13,31,4.393055555555556,105.43333333333334,Morning,0.436241610738255,0.026845637583892617,0.12751677852348994,0.40939597315436244,Social Media,0.11409395973154363,0.5906040268456376,0.087248322147651,0.013422818791946308,0.0,0.020134228187919462,0.174496644295302,298,9.612903225806452,1.932195038208243,2.8264306038570974,1,-1,0
121,18,58,6.806432748538012,387.9666666666667,Afternoon,0.17355889724310777,0.31453634085213034,0.22556390977443608,0.28634085213032584,Other,0.13941102756892232,0.07362155388471178,0.02756892230576441,0.07832080200501253,0.011278195488721804,0.009398496240601503,0.6604010025062657,3192,55.03448275862069,2.1651714628810064,8.22751095454936,1,-1,0
122,10,63,1.9666666666666666,114.06666666666666,Night,0.4016489988221437,0.0353356890459364,0.09540636042402827,0.46760895170789163,Browser/Search,0.9045936395759717,0.015312131919905771,0.0,0.028268551236749116,0.002355712603062426,0.009422850412249705,0.04004711425206125,849,13.476190476190476,1.287437105475248,7.443015780245471,1,-1,0
123,5,10,2.4516666666666667,24.516666666666666,Afternoon,0.16666666666666666,0.75,0.08333333333333333,0.0,Browser/Search,0.7166666666666667,0.0,0.016666666666666666,0.0,0.0,0.0,0.26666666666666666,120,12.0,1.2513274101471354,4.894629503738953,1,-1,0
124,16,122,7.507748538011697,855.8833333333334,Night,0.0421377183967112,0.26002055498458376,0.22713257965056527,0.47070914696813976,Other,0.15724563206577596,0.14285714285714285,0.06680369989722508,0.047619047619047616,0.004796163069544364,0.0,0.5806783144912642,2919,23.92622950819672,2.101984748297951,3.41051155726053,1,-1,0
125,22,388,2.8115151515151515,927.8,Night,0.02965946539729037,0.36165018918589037,0.23410228243622605,0.37458806298059316,Other,0.3601855242279995,0.023434639326254118,0.010984987184181618,0.03100207494202368,0.006590992310508971,0.03905773221042353,0.5287440497986086,8193,21.1159793814433,2.311557069734008,8.830566932528562,1,-1,0
126,21,31,4.203205128205128,109.28333333333333,Afternoon,0.0021164021164021165,0.5830687830687831,0.2074074074074074,0.2074074074074074,Other,0.3142857142857143,0.3164021164021164,0.021164021164021163,0.008465608465608466,0.0,0.01904761904761905,0.32063492063492066,945,30.483870967741936,2.4308695846636175,8.64724721671496,1,-1,0
127,16,75,5.333333333333334,373.33333333333337,Night,0.03760198652004257,0.15998581057112451,0.283433841787868,0.5189783611209648,Social Media,0.23377084072366086,0.45619013834693156,0.18871940404398724,0.0,0.0,0.0,0.12131961688542037,2819,37.586666666666666,1.780912214794048,7.550892857142856,1,-1,0
128,22,236,4.704836309523809,1053.8833333333332,Night,0.24868328651685392,0.0721558988764045,0.2791432584269663,0.4000175561797753,Other,0.11982092696629214,0.12965238764044945,0.046348314606741575,0.06302668539325842,0.0018433988764044943,0.0036867977528089887,0.6356214887640449,11392,48.271186440677965,1.9274811733196227,10.809545648632835,1,-1,0
129,20,88,7.127840909090909,627.25,Morning,0.42649842271293376,0.2,0.2513564668769716,0.12214511041009464,Browser/Search,0.4314195583596214,0.13198738170347002,0.027129337539432176,0.0,0.006435331230283912,0.004037854889589906,0.3989905362776025,7925,90.05681818181819,2.1201507189904847,12.634515743324034,1,-1,0
130,19,116,3.9711594202898546,456.6833333333333,Night,0.32681893101012477,0.19119378384742172,0.12856133741464562,0.3534259477278079,Browser/Search,0.4403108076289145,0.15093006828349423,0.049917588886272665,0.011302095596891923,0.00588650812338121,0.011066635271956676,0.33058629620908875,4247,36.61206896551724,2.210712423949819,9.299660596328602,1,-1,0
131,22,317,9.136889596602973,2868.9833333333336,Night,0.15094424460431655,0.2939298561151079,0.23318345323741008,0.32194244604316546,Social Media,0.1864658273381295,0.5439748201438849,0.04388489208633094,0.00512589928057554,0.06537769784172662,0.002697841726618705,0.15247302158273382,22240,70.15772870662461,2.1849191979651486,7.751874938276624,0,-1,0
132,9,14,2.0358974358974358,26.466666666666665,Afternoon,0.16326530612244897,0.41836734693877553,0.21428571428571427,0.20408163265306123,Other,0.35714285714285715,0.0,0.0,0.05102040816326531,0.02040816326530612,0.0,0.5714285714285714,196,14.0,1.7729097989318994,7.405541561712846,1,-1,0
133,23,329,4.18628364389234,1347.9833333333333,Night,0.09271045207007414,0.17466045535069877,0.22826586182009054,0.5043632307591366,Browser/Search,0.6208910176497605,0.0011810248671347025,0.033462371235483235,0.058657568401023555,0.014106685912997834,0.0060363493209107015,0.26566498261268945,15241,46.32522796352583,2.0911132472461356,11.306519615722252,1,-1,0
134,5,7,3.5722222222222215,21.43333333333333,Night,0.0,0.0,0.0,1.0,Browser/Search,0.3170731707317073,0.0,0.2926829268292683,0.0975609756097561,0.0,0.04878048780487805,0.24390243902439024,41,5.857142857142857,1.442339281326359,1.912908242612753,1,-1,0
135,23,129,6.861848958333333,878.3166666666666,Night,0.15304393169078348,0.20831703819580238,0.3017859470733933,0.3368530830400209,Browser/Search,0.5737192021900664,0.11810715682440359,0.02372572024507887,0.0,0.0020857776039629773,0.030895580758701604,0.2514665623777865,7671,59.46511627906977,2.343120540006235,8.73375206360652,1,-1,0
136,16,281,8.21251572327044,2176.3166666666666,Evening,0.18864604556399334,0.24513798851639193,0.3749768475643638,0.19123911835525098,Social Media,0.038896091868864606,0.754954621226153,0.01083533987775514,0.0007408779403593258,0.0,0.0003704389701796629,0.19420263011668829,10798,38.4270462633452,1.3910995996280762,4.961594130756094,1,-1,0
137,28,1122,6.342577288031834,6907.0666666666675,Night,0.1008013835681176,0.2645671824882105,0.23252189476436105,0.4021095391793108,Social Media,0.2943802600223221,0.4352005469920465,0.08100308688526238,0.02524810714608911,0.005831900495711542,0.000563080047861804,0.15777301841070657,99453,88.63903743315508,2.2544731271660727,14.398731733683375,0,-1,1
138,28,5153,6.925515743756787,29765.86666666667,Night,0.1242197429741562,0.24032387139292943,0.26853081014922564,0.36692557548368876,Other,0.09538200819093348,0.3914230570070141,0.013736289601280422,0.03144565268559055,0.014385915360354,0.014216447771030457,0.439410629383797,106215,20.612264700174656,2.696223901429689,3.568348981383598,0,-1,1
139,13,1118,3.3934495758718195,3600.4500000000003,Evening,0.10748277856654573,0.14124204658989326,0.37918704317189883,0.3720881316716622,Other,0.23478992480412264,0.20939159699216492,0.14718409843823946,0.02534574328232634,0.001156859651890414,0.0,0.38213177683125626,19017,17.00983899821109,2.246240845889146,5.281839770028746,1,-1,0
140,20,751,5.84480642115203,4126.433333333333,Evening,0.09142657412493134,0.2574025066160683,0.3922704349128676,0.2589004843461327,Social Media,0.2554052029759824,0.30448893993109305,0.11369650971188895,0.014630249163629101,0.016577620212712838,0.0,0.29520147800469365,20027,26.667110519307588,2.4720987014075213,4.853343888588208,1,-1,0
141,13,27,9.710869565217392,223.35000000000002,Night,0.47606382978723405,0.0398936170212766,0.0,0.48404255319148937,Social Media,0.0851063829787234,0.4973404255319149,0.047872340425531915,0.0,0.005319148936170213,0.0,0.36436170212765956,376,13.925925925925926,1.5524214989825365,1.683456458473248,1,-1,0
142,16,71,6.8190860215053775,422.7833333333334,Night,0.2934272300469484,0.15571205007824726,0.017214397496087636,0.5336463223787168,Social Media,0.16823161189358374,0.4295774647887324,0.03051643192488263,0.0,0.007042253521126761,0.0,0.3646322378716745,1278,18.0,1.7989185324571049,3.0228249300272,1,-1,0
143,13,50,4.5055555555555555,216.26666666666665,Morning,0.671604938271605,0.22551440329218106,0.10123456790123457,0.0016460905349794238,Other,0.2806584362139918,0.03786008230452675,0.02962962962962963,0.030452674897119343,0.005761316872427984,0.0,0.6156378600823045,1215,24.3,1.884226635863448,5.61806411837238,1,-1,0
144,15,138,2.3654061624649856,281.4833333333333,Night,0.07471264367816093,0.14152298850574713,0.23850574712643677,0.5452586206896551,Social Media,0.39295977011494254,0.40014367816091956,0.011494252873563218,0.0035919540229885057,0.0007183908045977011,0.005747126436781609,0.1853448275862069,1392,10.08695652173913,1.704024965308056,4.945230623482741,1,-1,0
145,12,49,4.8255319148936175,226.8,Night,0.0677475390851187,0.25477707006369427,0.33236826867400115,0.34510712217718587,Other,0.21887666473653736,0.301679212507238,0.024319629415170817,0.0,0.008106543138390272,0.0,0.4470179502026636,1727,35.244897959183675,2.2321916641652337,7.614638447971781,1,-1,0
146,15,37,5.777027027027028,213.75000000000003,Evening,0.029035279425538556,0.035591632844208555,0.49516078676241027,0.44021230096784264,Social Media,0.018732438339057134,0.7655323134561349,0.021854511395566656,0.00561973150171714,0.0,0.0,0.1882610053075242,6406,173.13513513513513,1.5005354211342887,29.96959064327485,0,-1,1
147,32,246,6.546938775510204,1604.0,Afternoon,0.03913272076312561,0.37370120928369344,0.2870609148494029,0.30010515510377805,Other,0.1848852056783756,0.059888335294559475,0.0010265141083097569,0.011466913697704114,0.016486818056633535,0.004081019503768058,0.7221651936606495,79882,324.7235772357724,2.462847339999896,49.80174563591022,0,-1,1
148,18,151,4.832450331125828,729.6999999999999,Evening,0.10172267720982774,0.23631742445636825,0.39994351878000567,0.26201637955379836,Browser/Search,0.5027958203897204,0.14549562270545044,0.08511719853148828,0.028184128777181586,0.008133295679186671,0.0009036995199096301,0.22937023439706297,17705,117.25165562913908,1.901114938682258,24.26339591612992,1,-1,0
149,17,86,5.649342105263156,429.3499999999999,Morning,0.33456085435463084,0.2172712207696557,0.2104584791014546,0.23770944577425887,Other,0.12299760633400847,0.008838151353341926,0.005523844595838704,0.013441355183207512,0.0011047689191677407,0.0,0.8480942736144357,5431,63.151162790697676,0.8821840226656523,12.649353674158615,1,-1,0
150,18,444,4.912093023255815,2112.2000000000003,Night,0.2972122302158273,0.1493705035971223,0.24775179856115107,0.3056654676258993,Social Media,0.1444244604316547,0.7433453237410071,0.011960431654676258,0.005935251798561151,0.003237410071942446,0.00017985611510791367,0.09091726618705036,11120,25.045045045045047,1.2041209915972524,5.264652968468894,1,-1,0
151,23,742,8.41628170289855,6194.383333333333,Night,0.16516239602835295,0.1945212879909837,0.2729110198302922,0.36740529615037115,Social Media,0.23765613211501382,0.4552491128063263,0.020426411825523235,0.04197986233362208,0.00013971553916226561,0.01601140078799564,0.22853736459235663,107361,144.69137466307276,2.066316861104715,17.331991616060787,0,-1,1
152,14,146,3.0297619047619047,381.75,Afternoon,0.08184383819379115,0.4195672624647225,0.3264346190028222,0.17215428033866415,Other,0.2982126058325494,0.08466603951081844,0.1561618062088429,0.011288805268109126,0.005644402634054563,0.0,0.44402634054562556,1063,7.280821917808219,1.838737916790027,2.784544859201048,1,-1,0
153,13,53,4.219607843137255,215.2,Evening,0.184,0.24133333333333334,0.30666666666666664,0.268,Other,0.16577777777777777,0.33644444444444443,0.013333333333333334,0.012,0.0,0.0026666666666666666,0.4697777777777778,2250,42.45283018867924,1.8472250061898337,10.455390334572492,1,-1,0
154,26,1198,8.710298336201951,10121.366666666667,Night,0.041654349520303134,0.21112036763322672,0.359839832307651,0.3873854505388192,Social Media,0.2119131439628067,0.35587595065975114,0.0828384079976351,0.008545860095133159,0.016822982451425654,0.006463142619118002,0.3175405122141302,74422,62.12186978297162,2.392721789868633,7.352959580557303,0,-1,1
155,13,36,5.3372222222222225,160.11666666666667,Evening,0.038535645472061654,0.33140655105973027,0.5337186897880539,0.09633911368015415,Browser/Search,0.4373795761078998,0.08670520231213873,0.14836223506743737,0.017341040462427744,0.0,0.0,0.31021194605009633,519,14.416666666666666,2.1143628439285767,3.241386489018424,1,-1,0
156,11,40,4.562162162162163,168.8,Night,0.03402903811252268,0.2572595281306715,0.19464609800362975,0.514065335753176,Social Media,0.1397459165154265,0.46007259528130673,0.11569872958257713,0.050816696914700546,0.012704174228675136,0.020871143375680582,0.20009074410163338,2204,55.1,1.7562548539237137,13.05687203791469,1,-1,0
157,3,2,5.283333333333333,10.566666666666666,Evening,0.0,0.14705882352941177,0.8529411764705882,0.0,Browser/Search,0.5294117647058824,0.0,0.058823529411764705,0.0,0.0,0.0,0.4117647058823529,34,17.0,0.868719682614265,3.217665615141956,1,-1,0
158,23,87,8.70321285140562,722.3666666666666,Afternoon,0.008669760924774499,0.48077765128294947,0.30624397933269115,0.2043086084595849,Social Media,0.17269463175409405,0.4484630878360627,0.17777388562921448,0.016288641737455117,0.008932480952797969,0.07522550135738681,0.10062177073298888,11419,131.2528735632184,2.2449141583995886,15.807761524618156,0,-1,0
159,12,23,6.159523809523809,129.35,Evening,0.0,0.4049586776859504,0.4986225895316804,0.09641873278236915,Other,0.27548209366391185,0.21763085399449036,0.0,0.03305785123966942,0.0,0.0,0.4738292011019284,363,15.782608695652174,2.196577263983994,2.8063393892539623,1,-1,0
160,21,788,5.587997432605904,4353.049999999999,Night,0.12896805248085788,0.1269167495988789,0.3480715721916445,0.39604362572861873,Other,0.12565753396835713,0.036314153989885654,0.07725897191136746,0.005077482381136138,0.0003249588723927128,0.036984381664195626,0.7183825172126652,49237,62.483502538071065,1.9767121756824957,11.310919929704461,0,-1,1
161,24,173,8.138622754491019,1359.15,Evening,0.1015522518583297,0.3361390467861828,0.36882378662002624,0.1934849147354613,Social Media,0.0660253607345868,0.6263664188893747,0.10745518146042851,0.004153913423699169,0.0027328377787494535,0.02120682116309576,0.1720594665500656,9148,52.87861271676301,1.7161771257501224,6.730677261523746,1,-1,0
162,23,551,5.319355847404627,2835.2166666666662,Night,0.06319255366301527,0.12923447096815044,0.3145697460900399,0.4930032292787944,Other,0.2967453935287786,0.013043753561704553,0.022288355600582538,0.08174507693281834,0.0018045969733426202,0.012473880833280568,0.5718989425694928,31586,57.32486388384755,1.8746070529707628,11.140594781116084,1,-1,1
163,17,75,4.0814814814814815,257.1333333333333,Night,0.01545253863134658,0.03532008830022075,0.29911699779249445,0.6501103752759382,Other,0.0706401766004415,0.3631346578366446,0.0673289183222958,0.026490066225165563,0.0,0.0,0.47240618101545256,906,12.08,2.451123406355941,3.5234638319937774,1,-1,0
164,16,146,2.5426470588235293,345.79999999999995,Evening,0.15523059617547807,0.006749156355455568,0.4199475065616798,0.41807274090738655,Other,0.4131983502062242,0.03374578177727784,0.04199475065616798,0.03449568803899512,0.016497937757780277,0.012373453318335208,0.44769403824521936,2667,18.267123287671232,2.355637708119679,7.712550607287451,1,-1,0
165,13,123,6.8462059620596225,842.0833333333336,Night,0.07886214442013129,0.28070021881838075,0.252253829321663,0.38818380743982495,Browser/Search,0.5764551422319475,0.0,0.20393873085339168,0.0,0.013216630196936544,0.0,0.2063894967177243,11425,92.88617886178862,1.728336633705511,13.567540821375552,1,-1,0
166,4,52,1.7977124183006534,91.68333333333332,Night,0.26582278481012656,0.2616033755274262,0.1729957805907173,0.29957805907172996,Browser/Search,0.9324894514767933,0.0,0.016877637130801686,0.0,0.0,0.0,0.05063291139240506,237,4.5576923076923075,0.40138592088385944,2.5849845482639524,1,-1,0
167,6,24,3.5416666666666656,77.91666666666664,Night,0.04205607476635514,0.009345794392523364,0.19626168224299065,0.7523364485981309,Browser/Search,0.6542056074766355,0.0,0.028037383177570093,0.07476635514018691,0.0,0.0,0.24299065420560748,214,8.916666666666666,1.516015272657149,2.746524064171124,1,-1,0
168,25,354,3.523003992015968,1176.6833333333334,Afternoon,0.14207650273224043,0.3911551658406405,0.29152370059728044,0.1752446308298386,Other,0.22696657771000128,0.25378065827932395,0.014360147413902655,0.026178675816495106,0.0,0.014487228364468167,0.4642267124158089,7869,22.228813559322035,2.4698255670822826,6.687440687808954,1,-1,0
169,8,150,1.9392617449664433,288.95000000000005,Night,0.2844717319007419,0.15732924021488873,0.20209772320286518,0.3561013046815042,Other,0.05832693783576362,0.0,0.0020465592223074956,0.0,0.0005116398055768739,0.0,0.9391148631363521,3909,26.06,0.5292957862088294,13.528292092057447,1,-1,0
170,2,10,1.3880952380952383,9.716666666666669,Afternoon,0.07142857142857142,0.9285714285714286,0.0,0.0,Browser/Search,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,42,4.2,0.6365141680948128,4.32246998284734,1,-1,0
171,1,15,0.05303030303030303,0.5833333333333334,Afternoon,0.11538461538461539,0.46153846153846156,0.19230769230769232,0.23076923076923078,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26,1.7333333333333334,-1.000000082690371e-10,44.57142857142857,1,-1,0
172,23,69,5.330637254901961,362.48333333333335,Evening,0.0023432923257176333,0.2448740480374927,0.5228471001757469,0.22993555946104277,Social Media,0.059461042765084945,0.59900410076157,0.07850029291154072,0.008787346221441126,0.015231400117164616,0.0,0.2390158172231986,3414,49.47826086956522,1.7192402888301506,9.418364062715527,1,-1,0
173,15,70,4.812380952380953,336.8666666666667,Morning,0.5403997984209642,0.23450361162439107,0.0020157903578027886,0.22308079959684193,Social Media,0.32303040483789686,0.35612296321182596,0.0013438602385351924,0.03729212161935159,0.0,0.0,0.2822106500923904,5953,85.04285714285714,2.2011518264257997,17.671680189986148,1,-1,0
174,16,102,2.8099616858237546,244.46666666666664,Night,0.2255859375,0.0869140625,0.3349609375,0.3525390625,Other,0.255859375,0.0,0.130859375,0.013671875,0.0,0.10546875,0.494140625,1024,10.03921568627451,2.4955827338850147,4.188710117262067,1,-1,0
175,22,106,5.201578947368422,494.1500000000001,Night,0.031137724550898204,0.2870259481037924,0.2530938123752495,0.4287425149700599,Social Media,0.12255489021956088,0.4159680638722555,0.029540918163672655,0.037125748502994015,0.006786427145708583,0.017564870259481037,0.37045908183632736,2505,23.632075471698112,2.5693363333692227,5.069310937974298,1,-1,0
